order_detail_id,order_date,product_id,customer_id,origin_id,quantity,unitprice_rupiah,totalprice_rupiah,totalcost_rupiah,shippingprice_rupiah,product_name,model_name,color,size_range,sub_category,category,customer_name,gender,maritalstatus,birthdate,customer_city,customer_country,territory_region,territory_country,territory_groups
SO58587-2,2020-02-11,537,13258,8,1,490000,490000,183260,12250,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Anne Dominguez,F,M,1977-03-03,Kassel,Germany,Germany,Germany,Europe
SO58587-3,2020-02-11,528,13258,8,1,69860,69860,26128,1747,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Anne Dominguez,F,M,1977-03-03,Kassel,Germany,Germany,Germany,Europe
SO58587-4,2020-02-11,480,13258,8,1,32060,32060,11991,802,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Anne Dominguez,F,M,1977-03-03,Kassel,Germany,Germany,Germany,Europe
SO58598-1,2020-02-11,529,11165,4,1,55860,55860,20892,1397,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Jocelyn Alexander,F,M,1994-06-07,Oakland,United States,Southwest,United States,North America
SO58598-2,2020-02-11,473,11165,4,1,889000,889000,332486,22225,"Classic Vest, L",Classic Vest,Blue,L,Vests,Clothing,Jocelyn Alexander,F,M,1994-06-07,Oakland,United States,Southwest,United States,North America
SO58600-1,2020-02-11,539,11019,6,1,349860,349860,130848,8747,ML Road Tire,ML Road Tire,NA,NA,Tires and Tubes,Accessories,Luke Lal,M,S,1998-07-03,Langley,Canada,Canada,Canada,North America
SO58600-2,2020-02-11,529,11019,6,1,55860,55860,20892,1397,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Luke Lal,M,S,1998-07-03,Langley,Canada,Canada,Canada,North America
SO58600-3,2020-02-11,483,11019,6,1,1680000,1680000,628320,42000,Hitch Rack - 4-Bike,Hitch Rack - 4-Bike,NA,NA,Bike Racks,Accessories,Luke Lal,M,S,1998-07-03,Langley,Canada,Canada,Canada,North America
SO58627-1,2020-02-11,577,11239,10,1,17007900,17007900,10572111,425198,"Touring-2000 Blue, 46",Touring-2000,Blue,42-46 CM,Touring Bikes,Bikes,Latoya Goel,F,M,1978-06-10,London,United Kingdom,United Kingdom,United Kingdom,Europe
SO58630-1,2020-02-11,357,13051,9,1,32479860,32479860,17718673,811997,"Mountain-200 Silver, 46",Mountain-200,Silver,42-46 CM,Mountain Bikes,Bikes,Ethan Jones,M,S,1976-03-11,Goulburn,Australia,Australia,Australia,Pacific
SO58630-2,2020-02-11,537,13051,9,1,490000,490000,183260,12250,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Ethan Jones,M,S,1976-03-11,Goulburn,Australia,Australia,Australia,Pacific
SO58630-3,2020-02-11,528,13051,9,1,69860,69860,26128,1747,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Ethan Jones,M,S,1976-03-11,Goulburn,Australia,Australia,Australia,Pacific
SO58630-4,2020-02-11,480,13051,9,1,32060,32060,11991,802,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Ethan Jones,M,S,1976-03-11,Goulburn,Australia,Australia,Australia,Pacific
SO58631-1,2020-02-11,359,13079,9,1,32129860,32129860,17527738,803247,"Mountain-200 Black, 38",Mountain-200,Black,38-40 CM,Mountain Bikes,Bikes,Edwin Bhat,M,S,1979-02-02,South Melbourne,Australia,Australia,Australia,Pacific
SO58631-2,2020-02-11,478,13079,9,1,139860,139860,52308,3497,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Edwin Bhat,M,S,1979-02-02,South Melbourne,Australia,Australia,Australia,Pacific
SO58631-3,2020-02-11,477,13079,9,1,69860,69860,26128,1747,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Edwin Bhat,M,S,1979-02-02,South Melbourne,Australia,Australia,Australia,Pacific
SO58632-1,2020-02-11,361,13081,9,1,32129860,32129860,17527738,803247,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Krista Ruiz,F,S,1978-12-03,Hervey Bay,Australia,Australia,Australia,Pacific
SO58632-2,2020-02-11,537,13081,9,1,490000,490000,183260,12250,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Krista Ruiz,F,S,1978-12-03,Hervey Bay,Australia,Australia,Australia,Pacific
SO58633-1,2020-02-11,353,12686,9,1,32479860,32479860,17718673,811997,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Trisha Zhou,F,S,1993-06-10,Bendigo,Australia,Australia,Australia,Pacific
SO58633-2,2020-02-11,214,12686,9,1,489860,489860,183208,12247,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Trisha Zhou,F,S,1993-06-10,Bendigo,Australia,Australia,Australia,Pacific
SO58646-1,2020-03-11,592,11242,7,1,7909860,7909860,4315051,197747,"Mountain-500 Silver, 42",Mountain-500,Silver,42-46 CM,Mountain Bikes,Bikes,Larry Munoz,M,M,1977-11-11,Versailles,France,France,France,Europe
SO58646-2,2020-03-11,478,11242,7,1,139860,139860,52308,3497,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Larry Munoz,M,M,1977-11-11,Versailles,France,France,France,Europe
SO58649-1,2020-03-11,529,11169,4,1,55860,55860,20892,1397,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Bryce Richardson,M,M,1989-10-06,Coronado,United States,Southwest,United States,North America
SO58649-2,2020-03-11,217,11169,4,1,489860,489860,183208,12247,"Sport-100 Helmet, Black",Sport-100,Black,NA,Helmets,Accessories,Bryce Richardson,M,M,1989-10-06,Coronado,United States,Southwest,United States,North America
SO58652-1,2020-03-11,535,11498,6,1,349860,349860,130848,8747,LL Mountain Tire,LL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Arturo Sun,M,S,1995-03-01,Cliffside,Canada,Canada,Canada,North America
SO58652-2,2020-03-11,528,11498,6,1,69860,69860,26128,1747,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Arturo Sun,M,S,1995-03-01,Cliffside,Canada,Canada,Canada,North America
SO58652-3,2020-03-11,484,11498,6,1,111300,111300,41626,2783,Bike Wash - Dissolver,Bike Wash,NA,NA,Cleaners,Accessories,Arturo Sun,M,S,1995-03-01,Cliffside,Canada,Canada,Canada,North America
SO58674-1,2020-03-11,537,11178,4,1,490000,490000,183260,12250,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Nathan Johnson,M,M,1964-12-08,Lakewood,United States,Southwest,United States,North America
SO58674-2,2020-03-11,528,11178,4,1,69860,69860,26128,1747,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Nathan Johnson,M,M,1964-12-08,Lakewood,United States,Southwest,United States,North America
SO58674-3,2020-03-11,480,11178,4,1,32060,32060,11991,802,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Nathan Johnson,M,M,1964-12-08,Lakewood,United States,Southwest,United States,North America
SO58675-1,2020-03-11,537,11503,4,1,490000,490000,183260,12250,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Dennis Wu,M,M,1951-01-10,Coronado,United States,Southwest,United States,North America
SO58675-2,2020-03-11,463,11503,4,1,342860,342860,128230,8572,"Half-Finger Gloves, S",Half-Finger Gloves,Black,S,Gloves,Clothing,Dennis Wu,M,M,1951-01-10,Coronado,United States,Southwest,United States,North America
SO58689-1,2020-03-11,359,13077,9,1,32129860,32129860,17527738,803247,"Mountain-200 Black, 38",Mountain-200,Black,38-40 CM,Mountain Bikes,Bikes,Alejandro Goel,M,S,1977-12-05,Rhodes,Australia,Australia,Australia,Pacific
SO58690-1,2020-03-11,361,11919,9,1,32129860,32129860,17527738,803247,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Warren Andersen,M,M,1985-06-02,Rockhampton,Australia,Australia,Australia,Pacific
SO58690-2,2020-03-11,528,11919,9,1,69860,69860,26128,1747,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Warren Andersen,M,M,1985-06-02,Rockhampton,Australia,Australia,Australia,Pacific
SO58690-3,2020-03-11,537,11919,9,1,490000,490000,183260,12250,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Warren Andersen,M,M,1985-06-02,Rockhampton,Australia,Australia,Australia,Pacific
SO58691-1,2020-03-11,353,11920,9,1,32479860,32479860,17718673,811997,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Adrienne Gomez,F,S,1986-04-02,Brisbane,Australia,Australia,Australia,Pacific
SO58691-2,2020-03-11,537,11920,9,1,490000,490000,183260,12250,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Adrienne Gomez,F,S,1986-04-02,Brisbane,Australia,Australia,Australia,Pacific
SO58691-3,2020-03-11,528,11920,9,1,69860,69860,26128,1747,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Adrienne Gomez,F,S,1986-04-02,Brisbane,Australia,Australia,Australia,Pacific
SO58691-4,2020-03-11,480,11920,9,1,32060,32060,11991,802,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Adrienne Gomez,F,S,1986-04-02,Brisbane,Australia,Australia,Australia,Pacific
SO58699-1,2020-03-11,573,15627,8,1,33376980,33376980,20747131,834425,"Touring-1000 Blue, 46",Touring-1000,Blue,42-46 CM,Touring Bikes,Bikes,Troy Srini,M,S,1993-12-12,Frankfurt am Main,Germany,Germany,Germany,Europe
SO58699-2,2020-03-11,479,15627,8,1,125860,125860,47072,3147,Road Bottle Cage,Road Bottle Cage,NA,NA,Bottles and Cages,Accessories,Troy Srini,M,S,1993-12-12,Frankfurt am Main,Germany,Germany,Germany,Europe
SO58699-3,2020-03-11,477,15627,8,1,69860,69860,26128,1747,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Troy Srini,M,S,1993-12-12,Frankfurt am Main,Germany,Germany,Germany,Europe
SO58706-1,2020-04-11,353,13769,7,1,32479860,32479860,17718673,811997,"Mountain-200 Silver, 38",Mountain-200,Silver,38-40 CM,Mountain Bikes,Bikes,Brendan Kumar,M,M,1988-02-09,Lieusaint,France,France,France,Europe
SO58706-2,2020-04-11,537,13769,7,1,490000,490000,183260,12250,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Brendan Kumar,M,M,1988-02-09,Lieusaint,France,France,France,Europe
SO58708-1,2020-04-11,217,11276,6,1,489860,489860,183208,12247,"Sport-100 Helmet, Black",Sport-100,Black,NA,Helmets,Accessories,Nancy Chapman,F,M,1984-07-09,Cliffside,Canada,Canada,Canada,North America
SO58717-1,2020-04-11,479,11074,9,1,125860,125860,47072,3147,Road Bottle Cage,Road Bottle Cage,NA,NA,Bottles and Cages,Accessories,Levi Arun,M,S,1978-04-08,Cloverdale,Australia,Australia,Australia,Pacific
SO58766-1,2020-04-11,575,11052,9,1,33376980,33376980,20747131,834425,"Touring-1000 Blue, 54",Touring-1000,Blue,54-58 CM,Touring Bikes,Bikes,Heidi Lopez,F,S,1971-07-08,Matraville,Australia,Australia,Australia,Pacific
SO58766-2,2020-04-11,222,11052,9,1,489860,489860,183208,12247,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Heidi Lopez,F,S,1971-07-08,Matraville,Australia,Australia,Australia,Pacific
SO58775-1,2020-04-11,575,15927,8,1,33376980,33376980,20747131,834425,"Touring-1000 Blue, 54",Touring-1000,Blue,54-58 CM,Touring Bikes,Bikes,Gilbert Huang,M,S,1976-04-12,Berlin,Germany,Germany,Germany,Europe
SO58775-2,2020-04-11,222,15927,8,1,489860,489860,183208,12247,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Gilbert Huang,M,S,1976-04-12,Berlin,Germany,Germany,Germany,Europe
SO58776-1,2020-04-11,579,12991,9,1,17007900,17007900,10572111,425198,"Touring-2000 Blue, 54",Touring-2000,Blue,54-58 CM,Touring Bikes,Bikes,Jésus Serrano,M,M,1988-12-03,Darlinghurst,Australia,Australia,Australia,Pacific
SO58776-2,2020-04-11,477,12991,9,1,69860,69860,26128,1747,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Jésus Serrano,M,M,1988-12-03,Darlinghurst,Australia,Australia,Australia,Pacific
SO58776-3,2020-04-11,225,12991,9,1,125860,125860,96912,3147,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Jésus Serrano,M,M,1988-12-03,Darlinghurst,Australia,Australia,Australia,Pacific
SO58776-4,2020-04-11,479,12991,9,1,125860,125860,47072,3147,Road Bottle Cage,Road Bottle Cage,NA,NA,Bottles and Cages,Accessories,Jésus Serrano,M,M,1988-12-03,Darlinghurst,Australia,Australia,Australia,Pacific
SO58783-1,2020-05-11,580,11421,8,1,23813860,23813860,15155140,595347,"Road-350-W Yellow, 40",Road-350-W,Yellow,38-40 CM,Road Bikes,Bikes,Amy Sun,F,M,1967-07-07,Offenbach,Germany,Germany,Germany,Europe
SO58806-1,2020-05-11,530,11566,7,1,69860,69860,26128,1747,Touring Tire Tube,Touring Tire Tube,NA,NA,Tires and Tubes,Accessories,April Shan,F,M,1987-02-09,Cergy,France,France,France,Europe
SO58807-1,2020-05-11,537,11530,6,1,490000,490000,183260,12250,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Andrew Martinez,M,M,1979-02-07,N. Vancouver,Canada,Canada,Canada,North America
SO58807-2,2020-05-11,225,11530,6,1,125860,125860,96912,3147,AWC Logo Cap,Cycling Cap,Multi,NA,Caps,Clothing,Andrew Martinez,M,M,1979-02-07,N. Vancouver,Canada,Canada,Canada,North America
SO58807-3,2020-05-11,485,11530,6,1,307720,307720,115087,7693,Fender Set - Mountain,Fender Set - Mountain,NA,NA,Fenders,Accessories,Andrew Martinez,M,M,1979-02-07,N. Vancouver,Canada,Canada,Canada,North America
SO58808-1,2020-05-11,537,11321,1,1,490000,490000,183260,12250,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Terrance Raman,M,M,1958-08-07,Burien,United States,Northwest,United States,North America
SO58831-1,2020-05-11,605,11403,7,1,7559860,7559860,4811094,188997,"Road-750 Black, 48",Road-750,Black,48-52 CM,Road Bikes,Bikes,Nancy Schmidt,F,S,1989-09-01,Saint Ouen,France,France,France,Europe
SO58831-2,2020-05-11,538,11403,7,1,300860,300860,112522,7522,LL Road Tire,LL Road Tire,NA,NA,Tires and Tubes,Accessories,Nancy Schmidt,F,S,1989-09-01,Saint Ouen,France,France,France,Europe
SO58831-3,2020-05-11,480,11403,7,1,32060,32060,11991,802,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Nancy Schmidt,F,S,1989-09-01,Saint Ouen,France,France,France,Europe
SO58833-1,2020-05-11,584,11239,10,1,7559860,7559860,4811094,188997,"Road-750 Black, 58",Road-750,Black,54-58 CM,Road Bikes,Bikes,Latoya Goel,F,M,1978-06-10,London,United Kingdom,United Kingdom,United Kingdom,Europe
SO58833-2,2020-05-11,538,11239,10,1,300860,300860,112522,7522,LL Road Tire,LL Road Tire,NA,NA,Tires and Tubes,Accessories,Latoya Goel,F,M,1978-06-10,London,United Kingdom,United Kingdom,United Kingdom,Europe
SO58833-3,2020-05-11,529,11239,10,1,55860,55860,20892,1397,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Latoya Goel,F,M,1978-06-10,London,United Kingdom,United Kingdom,United Kingdom,Europe
SO58833-4,2020-05-11,480,11239,10,1,32060,32060,11991,802,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Latoya Goel,F,M,1978-06-10,London,United Kingdom,United Kingdom,United Kingdom,Europe
SO58842-1,2020-06-11,478,11463,9,1,139860,139860,52308,3497,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Alisha Beck,F,M,1992-12-03,Cloverdale,Australia,Australia,Australia,Pacific
SO58842-2,2020-06-11,477,11463,9,1,69860,69860,26128,1747,Water Bottle - 30 oz.,Water Bottle,NA,NA,Bottles and Cages,Accessories,Alisha Beck,F,M,1992-12-03,Cloverdale,Australia,Australia,Australia,Pacific
SO58848-1,2020-06-11,529,11215,6,1,55860,55860,20892,1397,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Ana Perry,F,M,1971-09-06,Royal Oak,Canada,Canada,Canada,North America
SO58848-2,2020-06-11,217,11215,6,1,489860,489860,183208,12247,"Sport-100 Helmet, Black",Sport-100,Black,NA,Helmets,Accessories,Ana Perry,F,M,1971-09-06,Royal Oak,Canada,Canada,Canada,North America
SO58851-1,2020-06-11,529,11268,4,1,55860,55860,20892,1397,Road Tire Tube,Road Tire Tube,NA,NA,Tires and Tubes,Accessories,Katelyn Carter,F,M,1984-03-05,Coronado,United States,Southwest,United States,North America
SO58851-2,2020-06-11,480,11268,4,1,32060,32060,11991,802,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Katelyn Carter,F,M,1984-03-05,Coronado,United States,Southwest,United States,North America
SO58875-1,2020-06-11,530,11566,7,1,69860,69860,26128,1747,Touring Tire Tube,Touring Tire Tube,NA,NA,Tires and Tubes,Accessories,April Shan,F,M,1987-02-09,Cergy,France,France,France,Europe
SO58875-2,2020-06-11,214,11566,7,1,489860,489860,183208,12247,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,April Shan,F,M,1987-02-09,Cergy,France,France,France,Europe
SO58878-1,2020-06-11,537,11283,4,1,490000,490000,183260,12250,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Arturo Lal,M,M,1984-02-10,Berkeley,United States,Southwest,United States,North America
SO58878-2,2020-06-11,528,11283,4,1,69860,69860,26128,1747,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Arturo Lal,M,M,1984-02-10,Berkeley,United States,Southwest,United States,North America
SO58878-3,2020-06-11,480,11283,4,1,32060,32060,11991,802,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Arturo Lal,M,M,1984-02-10,Berkeley,United States,Southwest,United States,North America
SO58889-1,2020-06-11,361,12698,9,1,32129860,32129860,17527738,803247,"Mountain-200 Black, 42",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Mohamed Pal,M,M,1991-02-05,Port Macquarie,Australia,Australia,Australia,Pacific
SO59078-1,2018-01-12,363,14424,7,1,32129860,32129860,17527738,803247,"Mountain-200 Black, 46",Mountain-200,Black,42-46 CM,Mountain Bikes,Bikes,Stefanie Raman,F,S,1977-08-07,Verrieres Le Buisson,France,France,France,Europe
SO59078-2,2018-01-12,478,14424,7,1,139860,139860,52308,3497,Mountain Bottle Cage,Mountain Bottle Cage,NA,NA,Bottles and Cages,Accessories,Stefanie Raman,F,S,1977-08-07,Verrieres Le Buisson,France,France,France,Europe
SO59078-3,2018-01-12,487,14424,7,1,769860,769860,287928,19247,Hydration Pack - 70 oz.,Hydration Pack,Silver,70,Hydration Packs,Accessories,Stefanie Raman,F,S,1977-08-07,Verrieres Le Buisson,France,France,France,Europe
SO59089-1,2018-01-12,590,16045,10,1,10772860,10772860,5876898,269322,"Mountain-400-W Silver, 46",Mountain-400-W,Silver,42-46 CM,Mountain Bikes,Bikes,Evelyn Sara,F,M,1978-04-07,Milton Keynes,United Kingdom,United Kingdom,United Kingdom,Europe
SO59089-2,2018-01-12,231,16045,10,1,699860,699860,538892,17497,"Long-Sleeve Logo Jersey, M",Long-Sleeve Logo Jersey,Multi,M,Jerseys,Clothing,Evelyn Sara,F,M,1978-04-07,Milton Keynes,United Kingdom,United Kingdom,United Kingdom,Europe
SO59092-1,2018-01-12,480,11206,1,1,32060,32060,11991,802,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Blake Flores,M,M,1969-12-09,Lynnwood,United States,Northwest,United States,North America
SO59118-1,2018-01-12,586,14949,10,1,10392900,10392900,6460227,259823,"Touring-3000 Blue, 50",Touring-3000,Blue,48-52 CM,Touring Bikes,Bikes,Steve Wu,M,M,1986-02-04,Cambridge,United Kingdom,United Kingdom,United Kingdom,Europe
SO59118-2,2018-01-12,217,14949,10,1,489860,489860,183208,12247,"Sport-100 Helmet, Black",Sport-100,Black,NA,Helmets,Accessories,Steve Wu,M,M,1986-02-04,Cambridge,United Kingdom,United Kingdom,United Kingdom,Europe
SO59127-1,2018-01-12,564,11054,9,1,33376980,33376980,20747131,834425,"Touring-1000 Yellow, 60",Touring-1000,Yellow,60-62 CM,Touring Bikes,Bikes,Deanna Munoz,F,M,1972-10-03,Geelong,Australia,Australia,Australia,Pacific
SO59127-2,2018-01-12,214,11054,9,1,489860,489860,183208,12247,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Deanna Munoz,F,M,1972-10-03,Geelong,Australia,Australia,Australia,Pacific
SO59153-1,2018-02-12,539,11530,6,1,349860,349860,130848,8747,ML Road Tire,ML Road Tire,NA,NA,Tires and Tubes,Accessories,Andrew Martinez,M,M,1979-02-07,N. Vancouver,Canada,Canada,Canada,North America
SO59178-1,2018-02-12,537,11066,1,1,490000,490000,183260,12250,HL Mountain Tire,HL Mountain Tire,NA,NA,Tires and Tubes,Accessories,Grace Butler,F,M,1995-03-11,Lebanon,United States,Northwest,United States,North America
SO59178-2,2018-02-12,528,11066,1,1,69860,69860,26128,1747,Mountain Tire Tube,Mountain Tire Tube,NA,NA,Tires and Tubes,Accessories,Grace Butler,F,M,1995-03-11,Lebanon,United States,Northwest,United States,North America
SO59178-3,2018-02-12,480,11066,1,1,32060,32060,11991,802,Patch Kit/8 Patches,Patch kit,NA,NA,Tires and Tubes,Accessories,Grace Butler,F,M,1995-03-11,Lebanon,United States,Northwest,United States,North America
SO59194-1,2018-02-12,562,11056,9,1,33376980,33376980,20747131,834425,"Touring-1000 Yellow, 50",Touring-1000,Yellow,48-52 CM,Touring Bikes,Bikes,Michele Nath,F,M,1973-03-04,Newcastle,Australia,Australia,Australia,Pacific
SO59194-2,2018-02-12,222,11056,9,1,489860,489860,183208,12247,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Michele Nath,F,M,1973-03-04,Newcastle,Australia,Australia,Australia,Pacific
SO59204-1,2018-02-12,575,13595,7,1,33376980,33376980,20747131,834425,"Touring-1000 Blue, 54",Touring-1000,Blue,54-58 CM,Touring Bikes,Bikes,Cole Stewart,M,S,1971-02-06,Bobigny,France,France,France,Europe
SO59204-2,2018-02-12,222,13595,7,1,489860,489860,183208,12247,"Sport-100 Helmet, Blue",Sport-100,Blue,NA,Helmets,Accessories,Cole Stewart,M,S,1971-02-06,Bobigny,France,France,France,Europe
SO59205-1,2018-02-12,577,13007,9,1,17007900,17007900,10572111,425198,"Touring-2000 Blue, 46",Touring-2000,Blue,42-46 CM,Touring Bikes,Bikes,Brooke Ward,F,S,1985-05-10,Townsville,Australia,Australia,Australia,Pacific
SO59205-2,2018-02-12,214,13007,9,1,489860,489860,183208,12247,"Sport-100 Helmet, Red",Sport-100,Red,NA,Helmets,Accessories,Brooke Ward,F,S,1985-05-10,Townsville,Australia,Australia,Australia,Pacific
